channel,message,default label,default score,camembert label,camembert score
#accueil,Je trouve 7 réponses à votre demande. Voici les 5 plus récentes (dans l'ordre): DER Louloute Mika69300 Imad QueDesTatoo. DER (Chaat@67290949.53637A01.AC221386.IP) a été vu pour la dernière fois joindre #adultes il y a 4 minutes. DER est maintenant sur #adultes.,NEGATIVE,0.9852,NEUTRAL,0.5146
#accueil,Seigneur chauve garde ta rage bac -2,NEGATIVE,0.6808,NEUTRAL,0.6574
#accueil,https://www.youtube.com/watch?v=YV1mQJ0dD70,NEGATIVE,0.9386,POSITIVE,0.6742
#accueil,YouTube Opus - Life is Life - Les Années Bonheur - Patrick Sébastien par Patrick Sébastien (durée: 3:55) - Vue(s): 2305943,NEGATIVE,0.9544,NEUTRAL,0.5877
#accueil,le foot c'est vraiment trop nul,NEGATIVE,0.8702,NEGATIVE,0.9946
#accueil,c toi la chef Musa car Musa regne lol,NEGATIVE,0.9857,POSITIVE,0.7685
#accueil,Candice bsr ca fait un moment,NEGATIVE,0.9197,POSITIVE,0.8552
#accueil,Mamy comme ça je peux grignoter un paquet de chips avec moitié moins de culpabilité,NEGATIVE,0.9513,NEGATIVE,0.9154
#accueil,J'ai de beaux cheveux blonds _Medecin_Ritale.,POSITIVE,0.8469,NEUTRAL,0.53
#accueil,!seen Charmante,POSITIVE,0.9996,POSITIVE,0.8462
#accueil,danemark italie,POSITIVE,0.9753,POSITIVE,0.6972
#accueil,Midnight > je ne me souviens pas avoir vu charmante.,POSITIVE,0.9605,NEGATIVE,0.8979
#accueil,Salam alikom,POSITIVE,0.8177,POSITIVE,0.7042
#accueil,bonsoir bisou Malicia_,NEGATIVE,0.9419,POSITIVE,0.8228
#accueil,"après Malicia_, chacun aime le sport qu'il veut, c est la démocratie",NEGATIVE,0.9782,NEUTRAL,0.5711
#accueil,je me parle encore à moi même...,NEGATIVE,0.9101,NEGATIVE,0.926
#accueil,https://www.youtube.com/watch?v=bvFLKyAGzzI,NEGATIVE,0.9545,POSITIVE,0.7123
#accueil,salut babycrew comment tu vas depuis le temps,NEGATIVE,0.9574,POSITIVE,0.7107
#accueil,YouTube Imagine (John Lennon) | Playing For Change | Song Around The World par Playing For Change (durée: 4:06) - Vue(s): 15450139,NEGATIVE,0.9853,NEUTRAL,0.5707
#accueil,!eau,POSITIVE,0.9986,NEUTRAL,0.5048
#accueil,Mamy se vide un seau d'eau froide sur la tête. Tu as trop chaud Mamy ? ,NEGATIVE,0.9826,NEUTRAL,0.5267
#accueil,salut mamy,NEGATIVE,0.9575,POSITIVE,0.6878
#accueil,diablotin: mais c'est nul quand meme,NEGATIVE,0.9632,NEGATIVE,0.9713
#accueil,!seen SoumHard,NEGATIVE,0.9931,POSITIVE,0.6899
#accueil,Midnight > je ne me souviens pas avoir vu soumhard.,NEGATIVE,0.7029,NEGATIVE,0.7168
#accueil,Tess_: cc,POSITIVE,0.6986,POSITIVE,0.813
#accueil,je ne dis pas le contraire Malicia_,NEGATIVE,0.9701,NEUTRAL,0.6251
#accueil,"Mamy la séductrice du chat , ne fait pas tourner trop de tête ce soir",NEGATIVE,0.8999,NEGATIVE,0.9849
#accueil,!seen BatataDz,POSITIVE,0.9281,POSITIVE,0.8105
#accueil,Midnight > je ne me souviens pas avoir vu batatadz.,POSITIVE,0.7934,NEUTRAL,0.6579
#accueil,c est pas plus bête de courir après un ballon que de courir après une balle au tennis,NEGATIVE,0.9665,NEGATIVE,0.962
#accueil,coucou,POSITIVE,0.9273,POSITIVE,0.7732
#accueil,Bonsoir,POSITIVE,0.9956,POSITIVE,0.7414
#accueil,!seen Marocaine,POSITIVE,0.9917,NEUTRAL,0.5918
#accueil,ce n est pas le sport en lui même qui est nul,NEGATIVE,0.8153,NEGATIVE,0.9948
#accueil,"Marocaine (Chaat@F3BD8EA4.D208833B.FB9F4357.IP) a été vu pour la dernière fois quitter #Accueil il y a 20 heures, 52 minutes (Bon retour sur www.chaat.fr).",NEGATIVE,0.987,NEGATIVE,0.8419
#accueil,"C'est ca ton argument ? ""C'est nul"" Malicia_",NEGATIVE,0.9929,NEGATIVE,0.9218
#accueil,bonsoir pupuce et BonPapa,NEGATIVE,0.9199,POSITIVE,0.7526
#accueil,c'est joli les cheveux blonds ca evoque les champs de ble en été,NEUTRAL,0.5718,NEUTRAL,0.5912
#accueil,c est tout ce qu il y a autour maintenant,NEUTRAL,0.5864,NEGATIVE,0.7825
#accueil,Candice cv merci et toi merci d'être venu nous rendre visite,NEGATIVE,0.9474,POSITIVE,0.8054
#accueil,ce qui est bete killbill c de courir lol,NEGATIVE,0.9614,NEGATIVE,0.7412
#accueil,Ce qui est bête par contre c'est l'argent que ça génère.,NEGATIVE,0.9578,NEGATIVE,0.9815
#accueil,C'est quand même nul,NEGATIVE,0.975,NEGATIVE,0.9976
#accueil,Bonsoir,POSITIVE,0.9956,POSITIVE,0.7414
#accueil," ?? [ INFO Chaat.fr ] ?? : Ici c'est un lieu gratuit [??€??(??0??)??€??] de discussion, de rencontres amicales ? ?, pour passer un moment convivial et chaleureux ( ^?^)(^?^ )! Alors soyez poli, tolérant et respectueux. Merci et Bon Tchat ? ?(???•)?",NEGATIVE,0.9745,POSITIVE,0.9008
#accueil,mdrr LeRebelle oui c est fatigant,NEGATIVE,0.9733,NEGATIVE,0.952
#accueil,Candice attention je scintille ce soir ça va être difficile !,NEGATIVE,0.9671,NEGATIVE,0.7797
#accueil,bah oui killbill ;),NEGATIVE,0.9678,POSITIVE,0.6776
#accueil,Mamy: tu fais tourner des têtes ou monter la sève mdr,NEGATIVE,0.9814,NEGATIVE,0.8638
#accueil,Seigneur chauve reste avec tes 1200/mois et passe ton chemin ..,NEUTRAL,0.607,NEGATIVE,0.9606
#accueil,Re bonsoir,POSITIVE,0.9831,POSITIVE,0.7318
#accueil,en quoi le foot c'est nul,NEGATIVE,0.7896,NEGATIVE,0.9951
#accueil,Lol mamy tu as bien raison,NEGATIVE,0.9117,POSITIVE,0.7342
#accueil,Salut ????,NEUTRAL,0.6042,POSITIVE,0.7999
#accueil,bonsoir Gemme,POSITIVE,0.9977,POSITIVE,0.7673
#accueil,"va tenir 2 a courrir sur un stade, deja tient 10 min et on verra",NEUTRAL,0.5519,NEGATIVE,0.9354
#accueil,"Candice plus sérieusement, quelle séductrice ? Haha :p",NEGATIVE,0.9563,NEGATIVE,0.7552
#accueil,C'est seulement nul pour ceux qui aiment pas c'est juste subjectif,NEGATIVE,0.6875,NEGATIVE,0.903
#accueil,oui Broken,NEGATIVE,0.9916,NEUTRAL,0.6657
#accueil,le seul sport d équipe sympa c le base ball,NEGATIVE,0.8618,NEGATIVE,0.9864
#accueil,Le foot c est bien quand c est bien joué en vrai,NEGATIVE,0.6992,POSITIVE,0.6751
#accueil,Bonsoir excusez moi,NEGATIVE,0.8877,NEGATIVE,0.7669
#accueil,Crepuscule c'est vrai que mon pseudo est l'objet de beaucoup de fantasmes,NEGATIVE,0.7024,NEGATIVE,0.7443
#accueil,ça c du sport,NEUTRAL,0.5894,NEUTRAL,0.6131
#accueil,Petite question svp,NEGATIVE,0.9464,NEUTRAL,0.514
#accueil,https://www.youtube.com/watch?v=bvFLKyAGzzI,NEGATIVE,0.9545,POSITIVE,0.7123
#accueil,Merci killbill,NEGATIVE,0.9839,POSITIVE,0.8444
#accueil,vi nikki,POSITIVE,0.9405,POSITIVE,0.74
#accueil,YouTube Imagine (John Lennon) | Playing For Change | Song Around The World par Playing For Change (durée: 4:06) - Vue(s): 15450139,NEGATIVE,0.9853,NEUTRAL,0.5707
#accueil,!seen JustDial,NEGATIVE,0.8642,POSITIVE,0.7765
#accueil,"N'essaye pas d'être blessant _Medecin_Ritale, t'es pas dans un diné de famille avec papa maman.",NEGATIVE,0.8097,NEGATIVE,0.9229
#accueil,"Je trouve 6 réponses à votre demande. Voici les 5 plus récentes (dans l'ordre): Nico96 JustDial Adel67 leooooooo Guest456378. Nico96 (Chaat@48E4B006.45080E0D.859665DA.IP) a été vu pour la dernière fois quitter #Accueil il y a 7 heures, 3 minutes (Bon retour sur www.chaat.fr).",NEGATIVE,0.9825,NEUTRAL,0.5848
#accueil,LeRebelle bah euh merci ????,NEGATIVE,0.9585,POSITIVE,0.7482
#accueil,tiens un terre hermes,POSITIVE,0.8163,NEUTRAL,0.6117
#accueil,Tain je m'endors déjà :(,NEGATIVE,0.9141,NEGATIVE,0.9901
#accueil,Comment fait on pour envoyer 1 photo en pièce jointe j aimerai distribuer mon majeur,POSITIVE,0.848,NEGATIVE,0.7393
#accueil,lol Musa c était marrant non ;),NEGATIVE,0.982,NEGATIVE,0.6955
#accueil,Mais je sais pas où aller,NEUTRAL,0.6351,NEGATIVE,0.9718
#accueil,Mamy: pas pour moi dsl mais bonne chance lol,POSITIVE,0.8654,NEGATIVE,0.7014
#accueil,Distribuer mon majeur?,NEGATIVE,0.9802,NEGATIVE,0.6671
#accueil,Nikki32 >> tu vas sur un hébergeur,NEGATIVE,0.9024,NEGATIVE,0.8348
#accueil,goodpics,POSITIVE,0.9999,POSITIVE,0.741
#accueil,Nikki32 >> tu le coupes et tu l'envoies,NEGATIVE,0.7473,NEGATIVE,0.7654
#accueil,et tu charges ta foto,POSITIVE,0.8947,NEUTRAL,0.5169
#accueil,Merci bcp de vos réponses,NEGATIVE,0.9825,POSITIVE,0.7184
#accueil,avec un joint,NEGATIVE,0.9893,NEGATIVE,0.8563
#accueil,Bonne soirée à vous,NEGATIVE,0.8118,NEGATIVE,0.7324
#accueil,"Crepuscule ça fait un relou en moins, t'inquiète pas pour la chance",NEGATIVE,0.9651,NEGATIVE,0.9227
#accueil,Killbill bne fin de soirée et bne nuit,NEGATIVE,0.9883,NEUTRAL,0.6317
#accueil,et une pièce,NEGATIVE,0.9545,NEGATIVE,0.8967
#accueil,"Chaat.fr - n°263526  Aujourd'hui, je discute d'animaux de compagnie avec un collègue. Je lui dis préférer les chiens, ce à quoi il répond tout en fixant ma poitrine ""Hummm, je serai ravi de devenir ton chien de compagnie."" Gros malaise, il pourrait être mon grand-père. Je ne lui parle plus. VDM ",NEGATIVE,0.9899,NEGATIVE,0.9684
#accueil,Le majeur dans koi ?,NEGATIVE,0.9768,NEGATIVE,0.8309
#accueil,Bonne soirée à toi Nikki32,NEGATIVE,0.9298,NEUTRAL,0.568
#accueil,bonne nuit Babycrew,NEGATIVE,0.9526,NEUTRAL,0.5682
#accueil,stage ! ah ah,NEUTRAL,0.6188,NEUTRAL,0.6556
#accueil,c les filles qui m ont appris,NEGATIVE,0.856,POSITIVE,0.7338
#accueil,Merciv,POSITIVE,0.9878,POSITIVE,0.9068
#accueil,Dors bien babycrew,NEGATIVE,0.9424,POSITIVE,0.7386
#accueil,Merci,NEGATIVE,0.8387,POSITIVE,0.8957
#accueil,Ben koi lol,NEGATIVE,0.8812,NEUTRAL,0.5246
#accueil,n empeche que j ai cramé mon pc grrrr,NEGATIVE,0.9602,NEGATIVE,0.9814
#accueil,Candice merci,POSITIVE,0.8687,POSITIVE,0.9378
#accueil,???? ????? ?? ?????,NEGATIVE,0.9451,POSITIVE,0.7953
#accueil,tu dors trop Gwilhom,NEGATIVE,0.9866,NEUTRAL,0.6583
#accueil,How are you,NEUTRAL,0.6247,NEUTRAL,0.5093
#accueil,Allez zou boulot demain,POSITIVE,0.7472,NEGATIVE,0.7731
#accueil,Moi aussi hadj22.,NEGATIVE,0.9546,POSITIVE,0.7674
#accueil,Bonne nuit,NEGATIVE,0.8777,NEUTRAL,0.556
#accueil,Wizzzzzzzzz,NEGATIVE,0.9822,NEUTRAL,0.5335
#accueil,bonne nuit babycrew,NEGATIVE,0.9553,POSITIVE,0.7094
#accueil,ça fait bizarre les gens vont se coucher et moi je me suis réveiller il y a pas longtemps...,NEGATIVE,0.9609,NEGATIVE,0.9821
#accueil,la sieste de l apres midi ça Mamy :),NEGATIVE,0.8414,NEGATIVE,0.8862
#accueil,Tu es juste un peu décalée mamy lol,NEGATIVE,0.9896,NEGATIVE,0.8101
#accueil,Ca fait un peu long la sieste.,NEGATIVE,0.924,NEGATIVE,0.9816
#accueil,Candice complètement !,POSITIVE,0.7091,POSITIVE,0.9213
#accueil,Salut Candice,NEGATIVE,0.8141,POSITIVE,0.8418
#accueil,pour une mamy lol le seigneur :),NEUTRAL,0.516,NEUTRAL,0.5849
#accueil,Sltt nino,NEGATIVE,0.9838,POSITIVE,0.7711
#accueil,salut mamy,NEGATIVE,0.9575,POSITIVE,0.6878
#accueil,"Bsr forseti , alors tu as eu tes résultats ?",NEGATIVE,0.9859,NEGATIVE,0.7346
#accueil,LeRebelle pas vraiment je me suis assoupie accidentellement... Je lisais puis...,NEGATIVE,0.9422,NEGATIVE,0.9942
#accueil,les medocs trop fprts ^pssobme mpm,NEGATIVE,0.9934,POSITIVE,0.792
#accueil,possible lol,NEGATIVE,0.9611,POSITIVE,0.6754
#accueil,mdr Mamy,NEGATIVE,0.9147,NEUTRAL,0.5479
#accueil,ludivine poiron de agen et une michto,NEGATIVE,0.9452,NEUTRAL,0.5107
#accueil,Mamy:  courage pour retrouver le sommeil car là tu vas etre fouttue un moment lol,POSITIVE,0.9985,NEGATIVE,0.9099
#accueil,Mamy:  sort un peu de chez toi se lever à cette heure ci c'est pas normal,NEGATIVE,0.7304,NEGATIVE,0.8791
#accueil,Moi qui pensais innocemment que les gens âgés étaient réglés comme des horloges,NEGATIVE,0.9624,NEGATIVE,0.9004
#accueil,????,NEGATIVE,0.758,POSITIVE,0.8154
#accueil,!seen Johnjon,POSITIVE,0.9937,POSITIVE,0.6747
#accueil,"Sarah > Johnjon est ici, regarde mieux.",NEGATIVE,0.9022,NEGATIVE,0.9151
#accueil,fait tourné si tu et de agen frére,POSITIVE,0.8311,NEUTRAL,0.5373
#accueil,bonsoir des_truites_en_faons,POSITIVE,0.8383,NEGATIVE,0.8627
#accueil,diablotin ben oui... Et je supporte pas de rester éveillé la nuit en plus,NEGATIVE,0.9364,NEGATIVE,0.9731
#accueil,Bah félicitations forseti c est le premier d'une longue liste je crois,NEGATIVE,0.9728,NEUTRAL,0.6465
#accueil,rire!,POSITIVE,0.9954,POSITIVE,0.9486
#accueil,bsr diablotin,NEGATIVE,0.9688,POSITIVE,0.8297
#accueil,au pays de Candice y a des méchants et des gentils :),POSITIVE,0.8756,NEGATIVE,0.7332
#accueil,femme de Gatineau ici ?,NEGATIVE,0.9891,NEUTRAL,0.5
#accueil,ya trop de femmes qui parlent .,NEGATIVE,0.9728,NEGATIVE,0.8669
#accueil,on s'amuse on pleure on rit,POSITIVE,0.9642,POSITIVE,0.956
#accueil,peut on amener quelques hommes pour équilibrer svp.,NEUTRAL,0.5429,NEGATIVE,0.8357
#accueil,bonsoir bonsoir,POSITIVE,0.9951,POSITIVE,0.7445
#accueil,;) Mamy,NEGATIVE,0.7517,NEUTRAL,0.6118
#accueil,bonsoir P0ussiere2lune|b0ulot,NEGATIVE,0.9871,NEUTRAL,0.5482
#accueil,salut à tous jfais des sons pour ceux qui veulent écouter venez me pv,NEUTRAL,0.656,POSITIVE,0.6857
#accueil,diablotin:  bonsoir,NEGATIVE,0.7303,POSITIVE,0.7887
#accueil,qui agé,NEGATIVE,0.882,NEGATIVE,0.8421
#accueil,lerebelle,POSITIVE,0.8154,NEUTRAL,0.5537
#accueil,vi Candice :),POSITIVE,0.9864,POSITIVE,0.8669
#accueil,Moi aussi Koharu envoie moi en pv je te dirais si c'est à gerber.,NEUTRAL,0.5291,NEGATIVE,0.9779
#accueil," ?? [ INFO Chaat.fr ] ?? : ? STOP aux bagarres ? ? Tout comportement négatif ou violent pourra être sanctionné par un Kick voir un Ban. Pour chaque minute où vous êtes en colère, vous perdez 60 secondes de bonheur. Ce TChat n'est pas un défouloir. Merci :)",NEGATIVE,0.9898,NEUTRAL,0.5046
#accueil,il ne manque pas un bout à ta phrase Candice ?,NEGATIVE,0.7855,NEGATIVE,0.8048
#accueil,trop bien j'tenvoie mec attend,POSITIVE,0.8919,POSITIVE,0.963
#accueil,bon retour parmi nous aachik,NEGATIVE,0.798,POSITIVE,0.8787
#accueil,Mamy: y'a des méschant et des jentiiiiii,NEGATIVE,0.8048,NEGATIVE,0.6894
#accueil,Bsr tt le monde,POSITIVE,0.9252,POSITIVE,0.8244
#accueil,Si mon tactile est en crise diablotin,POSITIVE,0.8602,NEGATIVE,0.7505
#accueil,"Candice : je reste déçue mais oui, vers l'infini et au-delà ;)",NEGATIVE,0.8866,NEUTRAL,0.5126
#accueil,"je demandais Candice, car je ne comprenais pas lol",NEUTRAL,0.6261,NEGATIVE,0.7133
#accueil,Baztou33_grr bon je connais un peu grâce à ma tante parce que c'est pas de ma génération...,NEGATIVE,0.9645,NEGATIVE,0.8997
#accueil,Slt Candice,NEGATIVE,0.9987,POSITIVE,0.8304
#accueil,Tu as fait de ton mieux et le résultat est bon forseti,NEUTRAL,0.5277,POSITIVE,0.7045
#accueil,Slt mamy,NEGATIVE,0.9987,POSITIVE,0.7172
#accueil,mamy lol xD,NEGATIVE,0.9482,NEUTRAL,0.6168
#accueil,Bsr chaouki,NEUTRAL,0.6393,POSITIVE,0.8376
#accueil,Bonsoir à tou,POSITIVE,0.9659,NEUTRAL,0.5913
#accueil,c était les meilleures années pourtant Mamy,NEGATIVE,0.765,NEGATIVE,0.9049
#accueil,"Candice : oui, mais le français me fait rager, c'était indépendant de ma volonté :(",POSITIVE,0.8249,NEGATIVE,0.9184
#accueil,qui pv,NEGATIVE,0.7415,NEUTRAL,0.6345
#accueil,CV Candice,POSITIVE,0.9508,NEUTRAL,0.535
#accueil,on refera jamais pareil,NEGATIVE,0.8088,NEGATIVE,0.7226
#accueil,"LeRebelle ben oui mais que veux tu, j'étais pas née je crois...",NEUTRAL,0.5643,NEGATIVE,0.9511
#accueil,Moi pupuce,NEGATIVE,0.9531,NEUTRAL,0.5728
#accueil,Bonsoir à toutes et à tous,POSITIVE,0.9627,POSITIVE,0.719
#accueil,???? ??? ???,NEGATIVE,0.9671,POSITIVE,0.8175
#accueil,https://www.youtube.com/watch?v=BGUeRbHWNZ4,NEGATIVE,0.9599,POSITIVE,0.7136
#accueil,YouTube Status Quo - Whatever You Want par petrovborisg (durée: 5:14) - Vue(s): 22314679,NEGATIVE,0.9986,NEUTRAL,0.6564
#accueil,Pupuce en,NEGATIVE,0.785,NEGATIVE,0.7193
#accueil,faudrait une chaine spéciale années 80,NEGATIVE,0.8094,NEGATIVE,0.9256
#accueil,Il s est passé quoi sans indiscrétion forseti ?,NEGATIVE,0.9839,NEGATIVE,0.9951
#accueil,LeRebelle oui années 75-79,NEUTRAL,0.6184,NEGATIVE,0.7642
#accueil,coucou,POSITIVE,0.9273,POSITIVE,0.7732
#accueil,oui aussi,POSITIVE,0.7797,POSITIVE,0.8553
#accueil,Chaouki bien merci et toi ?,NEGATIVE,0.9342,POSITIVE,0.9088
#accueil,Bonsoir.,POSITIVE,0.9926,POSITIVE,0.6852
#accueil,Salut a tous,NEGATIVE,0.9193,POSITIVE,0.748
#accueil,rebelle c'est la meilleure période de l'année 80,NEGATIVE,0.8726,NEGATIVE,0.7055
#accueil,ça s achéte mais ca doit pas etre facile lol,NEGATIVE,0.9343,NEGATIVE,0.7894
#accueil,très bien merci Candice,NEUTRAL,0.5293,POSITIVE,0.9838
#accueil,mon pseudo le rebelle pr la série,NEGATIVE,0.9429,NEGATIVE,0.7041
#accueil,Salut Les filles,NEUTRAL,0.5059,NEUTRAL,0.6298
#accueil,il était flic il faisait du bon boulot lol,NEGATIVE,0.8745,NEGATIVE,0.7958
#accueil,"LeRebelle le néant, j'existais pas...",POSITIVE,0.8017,NEGATIVE,0.9876
#accueil,bonsoir,POSITIVE,0.9956,POSITIVE,0.7501
#accueil,lol Koharu.,POSITIVE,0.9384,NEUTRAL,0.558
#accueil,donc jeune Mamy ;),POSITIVE,0.9185,NEUTRAL,0.5137
#accueil,LeRebelle j'ai débarqué en 95 moi...,NEGATIVE,0.6888,NEGATIVE,0.932
#accueil,Faut vraiment que je fasse un soundcloud.,NEUTRAL,0.5071,NEGATIVE,0.7277
#accueil,alors Le_Seigneur_Des_Tomb,NEUTRAL,0.6202,NEUTRAL,0.5417
#accueil,ah mdr Mamy,NEGATIVE,0.9675,NEUTRAL,0.6227
#accueil,Fin 95,POSITIVE,0.7203,NEGATIVE,0.7235
#accueil,"Candice : bah déjà la covid, normalement on aurait du passer des épreuves qui auraient été harmonisées au niveau des notes et notées par d'autres profs que notre actuelle (qui était, pardon de le dire, lamentable...). C'était pas prévu qu'on se prenne juste le contrôle continu. Puis soucis de santé pas détectés à l'époque donc pas soignés qui m'ont perturbée. Résultat, cette tache sur mon relevé.",NEGATIVE,0.949,NEGATIVE,0.9871
#accueil,oui c'est gratuit pour poster etc c'est super,NEGATIVE,0.8058,POSITIVE,0.9755
#accueil,donc oui,NEGATIVE,0.7769,POSITIVE,0.6864
#accueil,T'as pensé quoi dmes sons uuw,NEGATIVE,0.9876,NEGATIVE,0.8253
#accueil,"Forseti: Ecoute, si tu rages, j'ai le numéro du petit père-Noël Africain, le seul père-Noël des Africains, tu peux lui commander un cahier de coloriage, c'est une activité apaisante !",NEGATIVE,0.9773,NEUTRAL,0.5154
#accueil,!calin Davros,POSITIVE,0.9922,POSITIVE,0.8225
#accueil, Forseti prend Davros dans ses bras et lui fait un énorme calin ???,NEGATIVE,0.9766,POSITIVE,0.7689
#accueil,bah ça ferait de bonnes sonneries de portable pour nokia 3210.,NEGATIVE,0.9797,NEGATIVE,0.7662
#accueil,pas une vraie Mamy du coup,NEGATIVE,0.9188,NEGATIVE,0.9773
#accueil,jprends ça pour un giga compliment snif,NEGATIVE,0.8237,NEGATIVE,0.9208
#accueil,"Laissez-moi rager en paix, monsieur :(",NEGATIVE,0.6734,NEUTRAL,0.5094
#accueil,bonsoir,POSITIVE,0.9956,POSITIVE,0.7501
#accueil,à toi de m'envoyer,POSITIVE,0.9135,NEGATIVE,0.7675
#accueil,diablotin c'est un secret pour personne ça ;),NEGATIVE,0.9568,NEUTRAL,0.5909
#accueil,J'ai besoin de sexe,NEGATIVE,0.8111,NEUTRAL,0.5132
#accueil,ou alors congolaise mdr,NEGATIVE,0.8805,NEGATIVE,0.7559
#accueil,moi je ne le savais pas lol,POSITIVE,0.729,NEUTRAL,0.6656
#accueil,je plaisante hein lol,NEUTRAL,0.6014,NEGATIVE,0.6986
#accueil,On joue pas dans la même catégorie je crois Koharu.,NEUTRAL,0.5459,NEGATIVE,0.8271
#accueil,Mais bravo quand même.,NEGATIVE,0.9641,NEUTRAL,0.5092
#accueil,Bon niker vos mères,NEGATIVE,0.9668,NEUTRAL,0.5828
#accueil,Le_Seigneur_Des_Tomb bah envoie jveux découvrir dude,NEGATIVE,0.9448,POSITIVE,0.6829
#accueil,Bonsoir,POSITIVE,0.9956,POSITIVE,0.7414
#accueil,"diablotin Bon, tu sais maintenant ;)",NEGATIVE,0.6914,NEUTRAL,0.5944
#accueil,Tout ce qui compte c'est d'avoir l'esprit créatif.,NEGATIVE,0.8334,NEUTRAL,0.6206
#accueil,"Forseti: Sinon y'a les macramés, ça aussi c'est super apaisant...",NEGATIVE,0.9431,POSITIVE,0.6678
#accueil,Le_Seigneur_Des_Tomb c'est un truc troll au cas où t'as pas compris,NEGATIVE,0.9773,NEGATIVE,0.9537
#accueil,Davros : je sais que ça existe sans savoir de quoi il s'agit.,NEGATIVE,0.8935,NEUTRAL,0.5775
#accueil,diablotin sinon des fois on ne pense pas à une personne âgée mais à une maman...,NEGATIVE,0.9039,NEGATIVE,0.8657
#accueil,. https://www.youtube.com/watch?v=wXAQJ9-RQeA,NEGATIVE,0.9139,POSITIVE,0.6706
#accueil,YouTube Le Seigneur Des Tombes - Linestimable par †Linestimable† (durée: 10:30) - Vue(s): 7,NEGATIVE,0.9904,NEGATIVE,0.7668
#accueil,salut hujj,NEGATIVE,0.9484,POSITIVE,0.8488
#accueil,"Bonsoir a6vous, moi c est callie",NEGATIVE,0.9746,POSITIVE,0.8199
#accueil,Mamy:  pour moi une maman je ne l appel pas comme ca,POSITIVE,0.9124,NEUTRAL,0.6524
#accueil,"diablotin Mamy serait un genre de contraction du mot ""Mummy""",NEGATIVE,0.9902,NEUTRAL,0.5579
#accueil,Quel est l'intérêt Koharu?,NEGATIVE,0.9797,NEGATIVE,0.9459
#accueil,"Forseti: Encore mieux, tu as les Scoubidous !",NEGATIVE,0.9491,NEUTRAL,0.5544
#accueil,Bonsoir,POSITIVE,0.9956,POSITIVE,0.7414
#accueil,l'intérêt de quoi,NEGATIVE,0.9681,NEGATIVE,0.9331
#accueil,par contre j'aime bien les photos.,POSITIVE,0.9359,NEGATIVE,0.8195
#accueil,https://www.youtube.com/watch?v=XQADcAm3lqU,NEGATIVE,0.9565,POSITIVE,0.6992
#accueil,YouTube Chris Rodrigues and Abby the Spoon Lady Take on Classic Blues par Dimitri Lotovski (durée: 3:58) - Vue(s): 1644460,NEGATIVE,0.9677,NEGATIVE,0.7446
#accueil,jmet la vidéo,NEGATIVE,0.7889,NEUTRAL,0.6192
#accueil,"oula pas d'anglais avec moi Mamy, sinon je vais etre perdu lol",NEGATIVE,0.8974,NEUTRAL,0.5474
#accueil,bonsoir Flower,POSITIVE,0.9995,POSITIVE,0.7401
#accueil,De troller soundcloud.,NEGATIVE,0.9613,NEGATIVE,0.9414
#accueil,coucou,POSITIVE,0.9273,POSITIVE,0.7732
#accueil,bah c'est ggia drôle,NEGATIVE,0.9781,NEGATIVE,0.6823
#accueil,Davros : j'en ai encore dans mes affaires normalement ^^ T'aimes ça toi ?,NEGATIVE,0.8911,NEGATIVE,0.6719
#accueil,tu produis avec quoi,NEUTRAL,0.5306,NEGATIVE,0.8103
#accueil,Pupuce revient en pv,NEGATIVE,0.9238,NEUTRAL,0.6121
#accueil,jai commencé a fumer a 14a,POSITIVE,0.9588,NEGATIVE,0.9388
#accueil,tfais du piano damn,NEGATIVE,0.9688,NEUTRAL,0.552
#accueil,diablotin mummy=maman,NEGATIVE,0.9506,POSITIVE,0.6856
#accueil,Coucou,POSITIVE,0.9273,POSITIVE,0.707
#accueil,"Chaat.fr - n°249652  Fourché   Aujourd'hui, d'humeur coquine, je tente de susciter l'envie chez ma copine en lui susurrant quelques mots. J'ai hésité entre ""coquine"" et ""cochonne"". Ça s'est terminé en ""coconne"". VDM ",NEGATIVE,0.9726,NEGATIVE,0.98
#accueil,Non je fais de tout.,NEGATIVE,0.8846,NEGATIVE,0.923
#accueil,:-)),NEGATIVE,0.7433,POSITIVE,0.7388
#accueil,diablotin pour expliquer le pourquoi du comment... Mais au début moi même je comprenais pas,NEGATIVE,0.8744,NEGATIVE,0.9116
#accueil,ça me donne envie de seggs le piano,NEUTRAL,0.6573,POSITIVE,0.8225
#accueil,bonsoir Pilou,POSITIVE,0.9902,NEUTRAL,0.6643
#accueil,Appel ta copine troll.,NEGATIVE,0.9902,NEGATIVE,0.8355
#accueil,Pupuce tu veut pas quand s apel,NEGATIVE,0.9392,NEGATIVE,0.6779
#accueil,hin quelle copine troll,NEGATIVE,0.9879,NEGATIVE,0.7989
